timestamp_utc,group,strategy_kind,symbol,candle_time,event,reason,broker_order_id,broker_deal_reference,broker_deal_id
2026-05-17T08:34:14.155299+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:34:35.979987+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:34:37.322465+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:34:38.693483+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:34:42.434517+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:35:04.281832+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:35:05.614906+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:35:06.974171+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:35:09.412992+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:34:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:35:10.769862+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:35:32.569828+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:35:33.952274+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:35:35.305164+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:35:39.056805+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:36:00.880294+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:36:02.187285+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:36:03.522727+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:36:05.959429+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:35:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:36:07.310804+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:36:29.169268+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:36:30.512539+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:36:31.834872+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:36:35.667247+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:36:57.469840+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:36:58.872284+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:37:00.235483+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:37:02.704521+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:36:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:37:04.052923+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:37:25.882749+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:37:27.233011+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:37:28.600976+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:37:32.451391+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:37:54.332115+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:37:55.681989+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:37:57.038585+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:38:00.849029+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:38:22.684417+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:38:24.032784+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:38:25.419282+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:38:27.869768+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:37:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:38:29.228490+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:38:51.044888+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:38:52.400129+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:38:53.770837+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:38:57.608000+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:39:19.416103+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:39:20.798074+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:39:22.161571+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:39:24.615176+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:38:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:39:25.961774+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:39:47.794369+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:39:49.141533+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:39:50.483793+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:39:54.319989+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:40:16.144382+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:40:17.512798+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:40:18.863608+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:40:21.244104+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:39:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:40:22.624658+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:40:44.479752+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:40:46.107817+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:40:48.067913+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:40:51.818494+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:41:13.598380+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:41:14.948020+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:41:16.302128+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:41:18.773306+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:40:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:41:20.163755+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:41:41.971913+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:41:43.355913+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:41:44.701651+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:41:48.430661+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:42:10.393740+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:42:11.717425+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:42:13.083305+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:42:15.554945+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:41:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:42:16.927484+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:42:38.766683+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:42:40.116756+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:42:41.510711+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:42:45.301085+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:43:07.136511+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:43:08.478853+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:43:09.849330+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:43:12.221472+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:42:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:43:13.586390+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:43:35.396655+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:43:36.763374+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:43:38.112385+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:43:41.913209+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:44:03.747397+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:44:05.141199+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:44:06.511937+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:44:08.916941+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:43:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:44:10.292229+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:44:32.102065+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:44:33.452850+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:44:34.807082+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:44:38.566137+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:45:00.399209+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:45:01.776085+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:45:03.136045+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:45:05.598273+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:44:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:45:06.942467+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:45:28.757697+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:45:30.129936+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:45:31.502388+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:45:35.312018+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:45:57.147859+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:45:58.505965+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:45:59.891315+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:46:03.671024+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:46:25.515312+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:46:26.877258+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:46:28.246203+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:46:30.770363+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:45:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:46:32.124913+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:46:53.943262+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:46:55.319298+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:46:56.654896+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:47:00.443486+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:47:22.274722+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:47:23.610716+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:47:24.975395+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:47:27.389996+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:46:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:47:28.727191+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:47:50.584872+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:47:51.924298+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:47:53.307557+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:47:57.139783+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:48:18.971134+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:48:20.356105+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:48:21.704482+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:48:24.160821+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:47:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:48:25.496038+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:48:47.363440+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:48:48.679690+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:48:50.077440+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:48:53.855142+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:49:15.697751+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:49:17.055051+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:49:18.380768+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:49:20.857353+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:48:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:49:22.200818+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:49:44.018118+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:49:58.242025+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:49:59.612873+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:50:05.503355+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:50:27.311948+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:50:28.634230+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:50:30.001254+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:50:34.440887+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:49:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:50:35.801188+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:50:57.648035+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:50:59.021216+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:51:00.381169+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:51:06.624840+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:50:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:51:07.993916+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:51:29.800564+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:51:31.142863+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:51:32.530864+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:51:38.474892+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:52:00.300291+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:52:01.652480+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:52:02.974206+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:52:07.529121+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:51:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:52:08.892858+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:52:30.714758+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:52:32.071629+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:52:33.455656+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:52:39.229428+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:53:01.097505+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:53:02.432042+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:53:03.791566+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:53:08.401887+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:52:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:53:09.735756+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:53:31.545730+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:53:32.909940+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:53:34.290014+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:53:40.180135+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:54:01.972787+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:54:03.352365+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:54:04.735516+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:54:09.175892+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:53:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:54:10.527203+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:54:32.383521+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:54:33.728096+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:54:35.075794+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:54:38.873218+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:55:00.979542+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:55:02.512761+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:55:04.049408+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:55:06.596630+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:54:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:55:08.139403+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:55:30.069756+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:55:31.447546+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:55:32.819385+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:55:36.609398+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:55:58.556198+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:56:00.059601+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:56:01.599021+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:56:06.053091+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:55:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:56:07.539016+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:56:29.519310+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:56:30.955285+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:56:32.528958+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:56:38.495469+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:57:00.319539+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:57:01.679133+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:57:03.023390+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:57:07.425923+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:56:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:57:08.778488+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:57:30.600913+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:57:31.958760+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:57:33.329344+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:57:39.198552+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:58:01.022812+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:58:02.372288+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:58:03.768415+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
